Seed,MAE,Param
210,-0.22654417739069121,"{'hidden_layer_size_0': 50, 'hidden_layer_size_1': 15, 'hidden_layer_size_2': 67}"
211,-0.2691011155336257,"{'hidden_layer_size_0': 12, 'hidden_layer_size_1': 15, 'hidden_layer_size_2': 44}"
212,-0.3407728224795843,"{'hidden_layer_size_0': 69, 'hidden_layer_size_1': 2, 'hidden_layer_size_2': 3}"
213,-0.38574973581327765,"{'hidden_layer_size_0': 60, 'hidden_layer_size_1': 28, 'hidden_layer_size_2': 17}"
214,-0.3064327508157977,"{'hidden_layer_size_0': 66, 'hidden_layer_size_1': 60, 'hidden_layer_size_2': 9}"
215,-0.343504866877396,"{'hidden_layer_size_0': 54, 'hidden_layer_size_1': 7, 'hidden_layer_size_2': 49}"
216,-0.42631327559640897,"{'hidden_layer_size_0': 74, 'hidden_layer_size_1': 13, 'hidden_layer_size_2': 74}"
217,-0.35731292971529827,"{'hidden_layer_size_0': 70, 'hidden_layer_size_1': 58, 'hidden_layer_size_2': 57}"
218,-0.38692668520557394,"{'hidden_layer_size_0': 25, 'hidden_layer_size_1': 43, 'hidden_layer_size_2': 12}"
219,-0.24031834710863642,"{'hidden_layer_size_0': 89, 'hidden_layer_size_1': 34, 'hidden_layer_size_2': 64}"
220,-0.29094265159671706,"{'hidden_layer_size_0': 25, 'hidden_layer_size_1': 84, 'hidden_layer_size_2': 51}"
