Seed,MAE,Param
388,-0.4248566763568481,"{'n_estimators': 13, 'max_depth': 19}"
389,-0.6845813933032507,"{'n_estimators': 81, 'max_depth': 6}"
390,-0.47460522512218484,"{'n_estimators': 14, 'max_depth': 22}"
391,-0.6062284776803024,"{'n_estimators': 11, 'max_depth': 21}"
392,-0.4530176369123379,"{'n_estimators': 17, 'max_depth': 45}"
393,-0.36594753208161335,"{'n_estimators': 86, 'max_depth': 41}"
394,-0.7149115847049374,"{'n_estimators': 48, 'max_depth': 10}"
395,-0.6268829422811406,"{'n_estimators': 26, 'max_depth': 20}"
396,-0.39700266594461,"{'n_estimators': 8, 'max_depth': 20}"
397,-0.2510549779297867,"{'n_estimators': 96, 'max_depth': 6}"
398,-0.42583172500284705,"{'n_estimators': 99, 'max_depth': 40}"
399,-0.7043274309183025,"{'n_estimators': 10, 'max_depth': 19}"
400,-0.5817898497300016,"{'n_estimators': 26, 'max_depth': 10}"
401,-0.5972398724001304,"{'n_estimators': 28, 'max_depth': 35}"
402,-0.49988032388574954,"{'n_estimators': 54, 'max_depth': 10}"
403,-0.5604714527877656,"{'n_estimators': 44, 'max_depth': 17}"
404,-0.5268939872658274,"{'n_estimators': 39, 'max_depth': 6}"
405,-0.49959978189525467,"{'n_estimators': 31, 'max_depth': 18}"
406,-0.4697051911230027,"{'n_estimators': 16, 'max_depth': 47}"
407,-0.6925880575456571,"{'n_estimators': 33, 'max_depth': 37}"
408,-0.5813759150048619,"{'n_estimators': 97, 'max_depth': 44}"
409,-0.6649896369358357,"{'n_estimators': 99, 'max_depth': 45}"
410,-0.5319007644885453,"{'n_estimators': 6, 'max_depth': 45}"
411,-0.3524857814858656,"{'n_estimators': 45, 'max_depth': 38}"
412,-0.6599682622138401,"{'n_estimators': 87, 'max_depth': 5}"
413,-0.5713441623475508,"{'n_estimators': 85, 'max_depth': 14}"
414,-0.2276365176617049,"{'n_estimators': 36, 'max_depth': 24}"
415,-0.5283333685673532,"{'n_estimators': 33, 'max_depth': 11}"
416,-0.47523063487785144,"{'n_estimators': 96, 'max_depth': 15}"
417,-0.331993072807218,"{'n_estimators': 100, 'max_depth': 14}"
418,-0.4745763522441876,"{'n_estimators': 11, 'max_depth': 5}"
419,-0.37077393035091133,"{'n_estimators': 58, 'max_depth': 32}"
420,-0.4873235259599765,"{'n_estimators': 10, 'max_depth': 37}"
421,-0.12198552486060754,"{'n_estimators': 66, 'max_depth': 22}"
422,-0.7081775790464768,"{'n_estimators': 85, 'max_depth': 9}"
423,-0.3283572633136177,"{'n_estimators': 12, 'max_depth': 45}"
424,-0.7285373476281365,"{'n_estimators': 36, 'max_depth': 11}"
425,-0.7375161462661127,"{'n_estimators': 30, 'max_depth': 22}"
426,-0.6067776904800976,"{'n_estimators': 74, 'max_depth': 16}"
427,-0.45382648611125387,"{'n_estimators': 66, 'max_depth': 14}"
428,-0.6872512648094182,"{'n_estimators': 80, 'max_depth': 17}"
429,-0.49143579033426654,"{'n_estimators': 31, 'max_depth': 16}"
430,-0.4630074357470134,"{'n_estimators': 29, 'max_depth': 10}"
431,-0.5269656119998183,"{'n_estimators': 78, 'max_depth': 21}"
432,-0.529490350401626,"{'n_estimators': 5, 'max_depth': 18}"
433,-0.6856222587354839,"{'n_estimators': 100, 'max_depth': 17}"
434,-0.6507029776928237,"{'n_estimators': 33, 'max_depth': 15}"
435,-0.597575301904498,"{'n_estimators': 78, 'max_depth': 10}"
436,-0.5466534086889735,"{'n_estimators': 28, 'max_depth': 16}"
437,-0.46716151174956677,"{'n_estimators': 7, 'max_depth': 22}"
438,-0.5418426200020838,"{'n_estimators': 86, 'max_depth': 13}"
439,-0.487114180652122,"{'n_estimators': 27, 'max_depth': 5}"
440,-0.6374575319264913,"{'n_estimators': 24, 'max_depth': 22}"
441,-0.34285625311904067,"{'n_estimators': 30, 'max_depth': 45}"
442,-0.44555512537726705,"{'n_estimators': 34, 'max_depth': 49}"
443,-0.4859218348754726,"{'n_estimators': 18, 'max_depth': 10}"
444,-0.7169953520746211,"{'n_estimators': 24, 'max_depth': 28}"
445,-0.32920404056468455,"{'n_estimators': 25, 'max_depth': 37}"
446,-0.21751166130636168,"{'n_estimators': 97, 'max_depth': 26}"
447,-0.48937603258879736,"{'n_estimators': 100, 'max_depth': 26}"
448,-0.42867944533129265,"{'n_estimators': 35, 'max_depth': 45}"
449,-0.36353411349361353,"{'n_estimators': 22, 'max_depth': 25}"
450,-0.49893811589029147,"{'n_estimators': 100, 'max_depth': 5}"
451,-0.5722758296156978,"{'n_estimators': 74, 'max_depth': 11}"
452,-0.3687482451380615,"{'n_estimators': 97, 'max_depth': 38}"
453,-0.5954727500177617,"{'n_estimators': 98, 'max_depth': 9}"
454,-0.34216927050719215,"{'n_estimators': 14, 'max_depth': 14}"
455,-0.376257720440653,"{'n_estimators': 87, 'max_depth': 10}"
456,-0.7009928673883047,"{'n_estimators': 38, 'max_depth': 17}"
457,-0.4256365715087048,"{'n_estimators': 40, 'max_depth': 5}"
458,-0.6962645603102033,"{'n_estimators': 88, 'max_depth': 15}"
459,-0.4597160076169329,"{'n_estimators': 75, 'max_depth': 14}"
460,-0.4161799134631281,"{'n_estimators': 45, 'max_depth': 19}"
461,-0.6610775480175057,"{'n_estimators': 58, 'max_depth': 17}"
462,-0.5492858758679948,"{'n_estimators': 29, 'max_depth': 46}"
463,-0.5724637030433728,"{'n_estimators': 75, 'max_depth': 17}"
464,-0.5456955980723335,"{'n_estimators': 79, 'max_depth': 14}"
465,-0.5693849690777535,"{'n_estimators': 100, 'max_depth': 14}"
466,-0.19936399895736678,"{'n_estimators': 82, 'max_depth': 32}"
467,-0.4427348421195936,"{'n_estimators': 77, 'max_depth': 16}"
468,-0.7607920948099891,"{'n_estimators': 25, 'max_depth': 12}"
469,-0.4593567428309774,"{'n_estimators': 35, 'max_depth': 35}"
470,-0.28024524876694334,"{'n_estimators': 30, 'max_depth': 5}"
471,-0.42776221378842794,"{'n_estimators': 80, 'max_depth': 18}"
472,-0.5249427146716081,"{'n_estimators': 83, 'max_depth': 10}"
473,-0.5704560748661449,"{'n_estimators': 45, 'max_depth': 18}"
474,-0.5406608785160844,"{'n_estimators': 73, 'max_depth': 19}"
475,-0.6209531755896682,"{'n_estimators': 88, 'max_depth': 14}"
476,-0.46858312658334755,"{'n_estimators': 44, 'max_depth': 5}"
477,-0.48831843291432164,"{'n_estimators': 68, 'max_depth': 13}"
478,-0.35083065348998743,"{'n_estimators': 6, 'max_depth': 45}"
479,-0.6824828195451216,"{'n_estimators': 21, 'max_depth': 9}"
480,-0.5101638203197304,"{'n_estimators': 99, 'max_depth': 7}"
481,-0.6387079884398472,"{'n_estimators': 76, 'max_depth': 45}"
482,-0.5480391380703545,"{'n_estimators': 42, 'max_depth': 43}"
483,-0.5500342179632292,"{'n_estimators': 10, 'max_depth': 19}"
484,-0.6063911984703279,"{'n_estimators': 15, 'max_depth': 14}"
485,-0.6954430928574762,"{'n_estimators': 20, 'max_depth': 8}"
486,-0.7454146271158945,"{'n_estimators': 56, 'max_depth': 18}"
487,-0.6415365728624218,"{'n_estimators': 78, 'max_depth': 10}"
488,-0.4986828836087758,"{'n_estimators': 68, 'max_depth': 12}"
489,-0.7605924514046494,"{'n_estimators': 59, 'max_depth': 30}"
490,-0.7442710446851459,"{'n_estimators': 10, 'max_depth': 7}"
491,-0.2451596301204887,"{'n_estimators': 61, 'max_depth': 19}"
492,-0.4520758584896969,"{'n_estimators': 78, 'max_depth': 8}"
493,-0.3539252596112006,"{'n_estimators': 57, 'max_depth': 5}"
494,-0.3927894666100471,"{'n_estimators': 88, 'max_depth': 20}"
495,-0.5119513264852736,"{'n_estimators': 44, 'max_depth': 5}"
496,-0.2509706934836482,"{'n_estimators': 37, 'max_depth': 13}"
497,-0.20220090804333823,"{'n_estimators': 100, 'max_depth': 11}"
498,-0.6268033217926505,"{'n_estimators': 24, 'max_depth': 12}"
499,-0.38460404446731533,"{'n_estimators': 8, 'max_depth': 18}"
