Seed,MAE,Param
214,0.2039916896675412,"{'C': 1.2198271793287825, 'epsilon': 0.0014251032394000784, 'gamma': 0.012975501042964865}"
215,0.13854072548586288,"{'C': 1.2880942959601565, 'epsilon': 0.02164005923326351, 'gamma': 0.030767072160567333}"
216,0.11143087536645511,"{'C': 1.473471979729784, 'epsilon': 0.010441176977610114, 'gamma': 0.04359674921613819}"
217,0.11712227767402116,"{'C': 1.4665927348913221, 'epsilon': 0.0038836299673614366, 'gamma': 0.03307582054030027}"
218,0.1143170728905715,"{'C': 1.485877558491826, 'epsilon': 0.00218352745004625, 'gamma': 0.04276653691973503}"
219,0.10496706233911599,"{'C': 1.495241427154335, 'epsilon': 0.007519708235874914, 'gamma': 0.04499050615546716}"
220,0.11993397730948537,"{'C': 1.4703738959527648, 'epsilon': 0.007415138077593751, 'gamma': 0.06660998986892307}"
221,0.10602547787842269,"{'C': 1.494707436424789, 'epsilon': 0.00587295616133478, 'gamma': 0.06120470966289613}"
222,0.1475734540186753,"{'C': 1.0477745747994953, 'epsilon': 0.010965715018231145, 'gamma': 0.04453904096940543}"
223,0.09702930436357678,"{'C': 1.4910993452263888, 'epsilon': 0.0018882901967044877, 'gamma': 0.03920739088563394}"
224,0.14954370617123952,"{'C': 1.4422902987153445, 'epsilon': 0.059670505016914586, 'gamma': 0.03645016805660466}"
225,0.1289908508107735,"{'C': 1.4965202055507945, 'epsilon': 0.024692753388078525, 'gamma': 0.03952034181692426}"
226,0.15644724533993123,"{'C': 1.1122804921162917, 'epsilon': 0.010834899872099837, 'gamma': 0.04004176708258007}"
227,0.12942182228495236,"{'C': 1.4786373975558083, 'epsilon': 0.013727794348490117, 'gamma': 0.0794981479972205}"
