Seed,MAE,Param
212,3.885791996187457,{'alpha': 0.044397208368659985}
213,3.958187805181963,{'alpha': 0.022491149756411113}
214,3.936119911548646,{'alpha': 0.04885644780923945}
215,3.9631855860624587,{'alpha': 0.0208484989707678}
216,3.9340137582300128,{'alpha': 0.054764222072168536}
217,3.873278288463338,{'alpha': 0.035046113381979827}
218,3.999558688645942,{'alpha': 0.014767588395194181}
219,3.956644514244522,{'alpha': 0.025933534467455378}
220,3.963450006644427,{'alpha': 0.030374122602294235}
221,3.9890986199982565,{'alpha': 0.06893391673319241}
222,3.9653607105057644,{'alpha': 0.03015626264963468}
223,3.9723320004150695,{'alpha': 0.031336850459127395}
224,4.010307977707736,{'alpha': 0.011557354814273576}
225,3.986430059499966,{'alpha': 0.12871649599823307}
226,3.894717709639659,{'alpha': 0.01906327891055464}
227,3.9454226155483925,{'alpha': 0.04522305486529594}
228,3.9445156316980676,{'alpha': 0.025103499316802367}
229,3.9592048908000397,{'alpha': 0.020237556598151376}
230,4.034609051968721,{'alpha': 0.026319932790474395}
231,3.9856939931582462,{'alpha': 0.022377048301911777}
232,3.939936880402169,{'alpha': 0.09193165848167247}
233,3.995561289484398,{'alpha': 0.006769199089742492}
234,3.9764034204154473,{'alpha': 0.05553664091245392}
235,3.9555062090491244,{'alpha': 0.057531221030511386}
236,3.9513101482574755,{'alpha': 0.021596882569352206}
237,3.956813256637398,{'alpha': 0.023686984218158267}
238,3.9976617679467896,{'alpha': 0.07993658430016141}
239,3.987723941583181,{'alpha': 0.06410762202748581}
240,3.914215920261739,{'alpha': 0.04863786333031026}
241,4.009613534797069,{'alpha': 0.022982256849032566}
242,3.9618339297059064,{'alpha': 0.08002444460186436}
243,3.97155734556804,{'alpha': 0.0954086754495837}
244,3.945697567512764,{'alpha': 0.03683497462057985}
245,4.010151591502281,{'alpha': 0.016833402178236267}
246,3.966189839545277,{'alpha': 0.0807562989532818}
247,3.9445216633309332,{'alpha': 0.03155850454104961}
248,4.033977732933251,{'alpha': 0.021323508431141138}
249,3.8821643749004435,{'alpha': 0.03946934885970785}
250,3.887783739581737,{'alpha': 0.043514889101370344}
251,3.989756291919526,{'alpha': 0.09630006037234862}
252,3.951570031310217,{'alpha': 0.010531574554618232}
253,3.9311875089831716,{'alpha': 0.014571371630020384}
254,3.897547541563489,{'alpha': 0.0803310338667094}
255,4.041211297827785,{'alpha': 0.10639671640334158}
256,3.9764664169271167,{'alpha': 0.08878077166057007}
257,3.9825805689594045,{'alpha': 0.04981926286278226}
258,3.940593620889341,{'alpha': 0.04165902284633585}
259,3.9046682210773827,{'alpha': 0.03497063135921112}
260,3.841133543905572,{'alpha': 0.015907566172854475}
261,3.9793709908255734,{'alpha': 0.04331376424065468}
262,4.022837948757142,{'alpha': 0.08784475949564294}
263,3.9421141278051137,{'alpha': 0.02427358912443232}
264,3.900167560950224,{'alpha': 0.02256722576573961}
265,3.9760392078296984,{'alpha': 0.012020271933416411}
266,3.9632686963094814,{'alpha': 0.023193333633057495}
267,3.968127497699975,{'alpha': 0.029025266070607042}
268,4.008548504921737,{'alpha': 0.021724125571896957}
269,3.9620784734726993,{'alpha': 0.10686953363860927}
270,3.9075700398209943,{'alpha': 0.09190470403506837}
271,3.9736554169477802,{'alpha': 0.04330622179110145}
272,3.968102026357083,{'alpha': 0.07035651553348779}
273,4.043711740087264,{'alpha': 0.11333332024130172}
274,3.927596252584426,{'alpha': 0.017233650360374397}
275,3.9697701588929473,{'alpha': 0.026666122068834997}
276,3.973137515243023,{'alpha': 0.07771898391704649}
277,3.9345538121618246,{'alpha': 0.04161620773292979}
278,3.906040724685395,{'alpha': 0.02329319078998779}
279,3.903378004452073,{'alpha': 0.018525977882875553}
280,3.9062593144009026,{'alpha': 0.09142429428078376}
281,4.005063479272522,{'alpha': 0.10787085383163934}
282,4.031153987499275,{'alpha': 0.019649768413537435}
283,3.9362517980576057,{'alpha': 0.09306337501924475}
284,3.9890081027909448,{'alpha': 0.08336312190048548}
285,3.9513328125193254,{'alpha': 0.018443464920400075}
286,3.981624651263091,{'alpha': 0.06576612448116306}
287,4.0220157917714525,{'alpha': 0.059461455991896534}
288,4.016894062964924,{'alpha': 0.016358094579052657}
289,3.932401807489043,{'alpha': 0.026400037219677087}
290,3.9882056885413317,{'alpha': 0.02255327600817084}
291,3.972720875329902,{'alpha': 0.04970515598440173}
292,3.9301217882315997,{'alpha': 0.025672878279698663}
293,4.043173380941939,{'alpha': 0.014363746392340811}
294,3.865518758221499,{'alpha': 0.02699885878270345}
295,3.8697368783275454,{'alpha': 0.017502266872770178}
296,3.949541663748141,{'alpha': 0.01726309464528021}
297,3.9457008369786872,{'alpha': 0.03733132072874386}
298,3.965710473384719,{'alpha': 0.022483481605011624}
299,4.000871208304083,{'alpha': 0.020384897306688892}
300,4.0063455826548955,{'alpha': 0.011632870716186655}
301,3.9208765024046275,{'alpha': 0.062224276701149946}
302,3.9131736795339536,{'alpha': 0.027809692479294434}
303,4.0262843394649455,{'alpha': 0.07609685547756162}
304,3.8268397347936203,{'alpha': 0.03342774720371444}
305,3.9947237676467737,{'alpha': 0.019242264795747394}
306,4.015029154953193,{'alpha': 0.09151299105098776}
307,3.910587166091416,{'alpha': 0.019268609395709395}
308,3.975705566055943,{'alpha': 0.01755270762719304}
309,3.960602604775396,{'alpha': 0.042242881242526585}
310,3.9535681933313795,{'alpha': 0.06451768469726302}
311,4.021890742748798,{'alpha': 0.04605895741944831}
312,3.958980996634165,{'alpha': 0.07892143318309998}
313,3.9463994805252494,{'alpha': 0.014630404436703997}
314,3.8921444921220387,{'alpha': 0.051710965591130066}
315,4.044370918667627,{'alpha': 0.03638162778396756}
316,3.9499519403595476,{'alpha': 0.024378596534865005}
317,4.068443187916682,{'alpha': 0.1271688816136629}
318,3.9440916904353513,{'alpha': 0.027563756428565976}
319,3.9663989584135972,{'alpha': 0.015289013240566647}
320,3.8776293777091952,{'alpha': 0.06798441788256857}
321,4.001649614262882,{'alpha': 0.012997461697583855}
322,3.969101329240175,{'alpha': 0.01694286674497736}
323,3.9094650659858057,{'alpha': 0.014474089765457505}
324,3.9593270256990256,{'alpha': 0.03355657248275074}
325,3.9605449254731613,{'alpha': 0.017292076335821645}
326,3.9859214289965563,{'alpha': 0.017239690255099686}
327,3.986590194497787,{'alpha': 0.04697157903284723}
328,3.888146514029394,{'alpha': 0.06991349683383309}
329,3.9799129195736898,{'alpha': 0.024245287621868155}
330,4.029101312873351,{'alpha': 0.017730419008217438}
331,3.996352783930405,{'alpha': 0.10241908933952466}
332,3.8910075559361443,{'alpha': 0.025719588974970575}
333,3.846861623544054,{'alpha': 0.03938264411493677}
334,3.830712514148899,{'alpha': 0.030072757820553766}
335,3.89197000024467,{'alpha': 0.02772712212431588}
336,3.938969545319591,{'alpha': 0.006524546338100353}
337,3.9402302273744656,{'alpha': 0.08906490540436837}
338,3.924368382565127,{'alpha': 0.044802803450472294}
339,3.959926436766459,{'alpha': 0.059655321690277284}
340,3.94563522323155,{'alpha': 0.05816933453665883}
341,3.964950465191774,{'alpha': 0.10262697612012929}
342,3.9583614849349233,{'alpha': 0.02267050722630743}
343,3.9859653537015105,{'alpha': 0.0891497622285601}
344,4.001603584573391,{'alpha': 0.05694741507352532}
345,3.9696928564670797,{'alpha': 0.008730275427402645}
346,3.94353566944319,{'alpha': 0.013855719571723584}
347,3.984758788065808,{'alpha': 0.017974068630196967}
348,4.000346791736312,{'alpha': 0.1090103459504824}
349,3.9229262192060332,{'alpha': 0.03926192259485949}
350,3.8937615710959563,{'alpha': 0.020921717653699393}
351,4.01727273728888,{'alpha': 0.01311982009493268}
352,3.928878641495748,{'alpha': 0.02569968459124212}
353,3.896019328216968,{'alpha': 0.02395855990007486}
354,3.9629310127968322,{'alpha': 0.11440846574634911}
355,3.974640394661911,{'alpha': 0.02060914057200175}
356,3.97573386103643,{'alpha': 0.053853114936274565}
357,4.023791243782309,{'alpha': 0.01636812471591602}
358,3.903045360772741,{'alpha': 0.06713308888383519}
359,3.865889598152761,{'alpha': 0.014741271477132611}
360,4.041097125745281,{'alpha': 0.08597118773387336}
361,3.886422968259517,{'alpha': 0.056913259827747684}
362,3.9213321698914765,{'alpha': 0.028839013375872153}
363,3.930468434777312,{'alpha': 0.03490938383225514}
364,3.9290181901227395,{'alpha': 0.016991158655168516}
365,3.9386743303931904,{'alpha': 0.019411695208122318}
366,3.9644444135363246,{'alpha': 0.04261362239265562}
367,3.9672160041577906,{'alpha': 0.03308703925529661}
368,3.926410944159922,{'alpha': 0.0809052336918601}
369,3.9808103524789855,{'alpha': 0.018314843357698306}
