Seed,MAE,Param
223,3.9955890366144255,{'alpha': 2.5259616380712746}
224,4.015541332542943,{'alpha': 1.1804709603428734}
225,4.060474931961594,{'alpha': 5.8123033820991195}
226,3.911488059351463,{'alpha': 1.8116732255550452}
227,3.965354768923706,{'alpha': 4.814658013294392}
228,3.9477188659682123,{'alpha': 2.5529104537746106}
229,3.976305690668228,{'alpha': 0.8862098827472155}
230,4.0470027870768215,{'alpha': 3.2267289999240214}
231,4.0035944351994175,{'alpha': 1.5555202410735407}
232,3.9653378374342476,{'alpha': 2.7527096324753297}
233,3.9962228624401734,{'alpha': 0.9924340462881456}
234,4.009982126875511,{'alpha': 2.2186928448415526}
235,3.957133052642327,{'alpha': 3.260616161853268}
236,3.961690475287199,{'alpha': 2.129413547418278}
