material_id,formula_pretty,band_gap,bulk_modulus,cbm,composition,density,density_atomic,dos_energy_down,dos_energy_up,e_electronic,e_ij_max,e_ionic,e_total,efermi,energy_above_hull,energy_per_atom,equilibrium_reaction_energy_per_atom,es_source_calc_id,formation_energy_per_atom,grain_boundaries,has_reconstructed,homogeneous_poisson,is_gap_direct,is_magnetic,is_metal,is_stable,n,nelements,nsites,num_magnetic_sites,num_unique_magnetic_sites,ordering,shape_factor,shear_modulus,surface_anisotropy,symmetry,task_ids,theoretical,total_magnetization,total_magnetization_normalized_formula_units,total_magnetization_normalized_vol,uncorrected_energy_per_atom,universal_anisotropy,vbm,volume,weighted_surface_energy,weighted_surface_energy_EV_PER_ANG2,weighted_work_function
mp-21237,CoGe,0.0,"{'voigt': 161.04, 'reuss': 152.447, 'vrh': 156.743}",,Co4 Ge4,8.432408064668785,12.954925137595406,,,,,,,7.09818629,0.0,-13.62557892875,-0.07247457375000188,,-0.07247457375000188,,,0.275,False,False,True,True,,2,8,0.0,0.0,NM,,"{'voigt': 85.232, 'reuss': 80.88, 'vrh': 83.056}",,crystal_system=<CrystalSystem.mono: 'Monoclinic'> symbol='C2/m' number=12 point_group='2/m' symprec=0.1 version='2.0.2',"[MPID(mp-2669227), MPID(mp-2374040), MPID(mp-2655900), MPID(mp-2669285), MPID(mp-1524447), MPID(mp-2026906), MPID(mp-2193111), MPID(mp-1300353), MPID(mp-2669334), MPID(mp-21237), MPID(mp-2669282), MPID(mp-2655729), MPID(mp-2669134), MPID(mp-2655700), MPID(mp-2669388), MPID(mp-2669361), MPID(mp-2669113), MPID(mp-2707284), MPID(mp-1591716), MPID(mp-2655862), MPID(mp-2707293), MPID(mp-1079777), MPID(mp-2669385), MPID(mp-1671314), MPID(mp-2655734), MPID(mp-2319277), MPID(mp-2655926), MPID(mp-2707280), MPID(mp-1921025), MPID(mp-2669299), MPID(mp-2669411), MPID(mp-2023503)]",False,1e-07,2.5e-08,9.64884001044884e-10,-13.62557892875,0.325,,103.63940110076325,,,
mp-21246,Ba2Pb,0.028799999999999937,,3.0589,Ba8 Pb4,5.815816013775842,45.859852369366685,,,,,,,3.04627676,0.0,-3.058147193333331,-0.1491334983333319,,-0.54128154333333,,,,False,False,False,True,,2,12,0.0,0.0,NM,,,,crystal_system=<CrystalSystem.ortho: 'Orthorhombic'> symbol='Pnma' number=62 point_group='mmm' symprec=0.1 version='2.0.2',"[MPID(mp-1546273), MPID(mp-2435564), MPID(mp-918291), MPID(mp-1708497), MPID(mp-904844), MPID(mp-1609079), MPID(mp-2050555), MPID(mp-2024921), MPID(mp-919307), MPID(mp-2172291), MPID(mp-2274203), MPID(mp-2270188), MPID(mp-2270885), MPID(mp-21246), MPID(mp-1880138), MPID(mp-1413557)]",False,0.0,0.0,0.0,-37.10468801583333,,3.0301,550.3182284324002,,,
mp-21446,BaPb3,0.0,,,Ba3 Pb9,9.105697795832292,34.59998235320166,,,,,,,5.49160199,0.0,-3.6368038325000023,-0.03514733833333583,,-0.37257479500000024,,,,False,False,True,True,,2,12,0.0,0.0,NM,,,,crystal_system=<CrystalSystem.trig: 'Trigonal'> symbol='R-3m' number=166 point_group='-3m' symprec=0.1 version='2.0.2',"[MPID(mp-1545749), MPID(mp-1414088), MPID(mp-1603964), MPID(mp-2028287), MPID(mp-1709378), MPID(mp-21446), MPID(mp-930886), MPID(mp-990780), MPID(mp-1819254), MPID(mp-2693291), MPID(mp-2024758), MPID(mp-914220), MPID(mp-2176854)]",False,1e-07,3.3333333333333334e-08,2.4084790703837515e-10,-49.295919659166664,,,415.1997882384199,,,
mp-21538,Ba5Ge3,0.0,,,Ba20 Ge12,4.862584901743787,38.612408465343925,,,,,,,2.4952657,0.017004229062497878,-3.4341732134375,,,-0.5011784303124998,,,,False,False,True,False,,2,32,0.0,0.0,NM,,,,crystal_system=<CrystalSystem.tet: 'Tetragonal'> symbol='P4/ncc' number=130 point_group='4/mmm' symprec=0.1 version='2.0.2',"[MPID(mp-920920), MPID(mp-942387), MPID(mp-2035911), MPID(mp-942785), MPID(mp-21538), MPID(mp-2035618), MPID(mp-1346470)]",False,0.3251398,0.08128495,0.0002631438740507351,-22.3387709721875,,,1235.5970708910056,,,
mp-21596,Ba3Ge4,0.0,,,Ba12 Ge16,5.055930630788356,32.96261252603252,,,,,,,2.57760783,0.0013209728571439427,-4.032688485357143,,,-0.5685404510714284,,,,False,False,True,False,,2,28,0.0,0.0,NM,,,,crystal_system=<CrystalSystem.tet: 'Tetragonal'> symbol='P4_2/mnm' number=136 point_group='4/mmm' symprec=0.1 version='2.0.2',"[MPID(mp-925493), MPID(mp-1377380), MPID(mp-1919911), MPID(mp-21596), MPID(mp-924784), MPID(mp-909716)]",False,0.0003208,8.02e-05,3.4757993918396103e-07,-4.032688485357143,,,922.9531507289106,,,
mp-22141,BaIn2,0.0,,,Ba2 In4,6.178317919825959,32.876067855585575,,,,,,,5.2412771,0.0,-2.956034676666666,-0.09913952111110946,,-0.47692720111110926,,,,False,False,True,True,,2,6,0.0,0.0,NM,,,,crystal_system=<CrystalSystem.ortho: 'Orthorhombic'> symbol='Imma' number=74 point_group='mmm' symprec=0.1 version='2.0.2',"[MPID(mp-2192697), MPID(mp-1524955), MPID(mp-920634), MPID(mp-1828718), MPID(mp-2285634), MPID(mp-921650), MPID(mp-2286587), MPID(mp-2050669), MPID(mp-907147), MPID(mp-1425479), MPID(mp-1594171), MPID(mp-2025771), MPID(mp-2287836), MPID(mp-1697545), MPID(mp-22141), MPID(mp-2432051)]",False,6e-05,3e-05,3.041726292793565e-07,-24.500004475,,,197.25640713351345,,,
mp-22498,CrSb2,0.0,"{'voigt': 57.961, 'reuss': 55.311, 'vrh': 56.636}",,Cr2 Sb4,6.831057828732424,23.945341076128752,,,,,,,6.72464428,0.0,-22.208224591666667,-0.04623330833333483,,-0.0462333083333372,,,0.251,False,True,True,True,,2,6,2.0,1.0,FM,,"{'voigt': 38.603, 'reuss': 28.915, 'vrh': 33.759}",,crystal_system=<CrystalSystem.ortho: 'Orthorhombic'> symbol='Pnnm' number=58 point_group='mmm' symprec=0.1 version='2.0.2',"[MPID(mp-2281660), MPID(mp-2655723), MPID(mp-917150), MPID(mp-2648869), MPID(mp-2265566), MPID(mp-2655760), MPID(mp-1929066), MPID(mp-918490), MPID(mp-22498), MPID(mp-2655675), MPID(mp-2601532), MPID(mp-2280814), MPID(mp-2655774), MPID(mp-2745698), MPID(mp-2359928), MPID(mp-2648871), MPID(mp-2373984), MPID(mp-919486), MPID(mp-2374030), MPID(mp-2212132), MPID(mp-2189077), MPID(mp-2360172), MPID(mp-2360027), MPID(mp-2374038), MPID(mp-2746043), MPID(mp-2374046), MPID(mp-1591770), MPID(mp-2360060), MPID(mp-2374018), MPID(mp-2213250), MPID(mp-2359964), MPID(mp-2655854), MPID(mp-1769629), MPID(mp-1439390), MPID(mp-1671673), MPID(mp-2360004), MPID(mp-2655929)]",False,6.1304185,3.06520925,0.04266952863265922,-22.208224591666667,1.723,,143.6720464567725,,,
mp-22687,BaIn4,0.0,"{'voigt': 33.564, 'reuss': 33.102, 'vrh': 33.333}",,Ba1 In4,6.490194413517342,30.528390475674495,,,,,,,5.8275813,0.0,-2.938039126000001,-0.06074882266666748,,-0.34690514333333305,,,0.287,False,False,True,True,,2,5,0.0,0.0,NM,,"{'voigt': 17.434, 'reuss': 15.609, 'vrh': 16.521}",,crystal_system=<CrystalSystem.tet: 'Tetragonal'> symbol='I4/mmm' number=139 point_group='4/mmm' symprec=0.1 version='2.0.2',"[MPID(mp-22687), MPID(mp-2868634), MPID(mp-1538065), MPID(mp-2868744), MPID(mp-2868578), MPID(mp-2868593), MPID(mp-1698801), MPID(mp-2868711), MPID(mp-921642), MPID(mp-2868708), MPID(mp-2868695), MPID(mp-920610), MPID(mp-1976124), MPID(mp-2185036), MPID(mp-2879487), MPID(mp-2894905), MPID(mp-1430102), MPID(mp-1945912), MPID(mp-2879511), MPID(mp-907128), MPID(mp-2613478), MPID(mp-2868641), MPID(mp-2868605), MPID(mp-2894951), MPID(mp-1596690), MPID(mp-1928200)]",False,3e-07,3e-07,1.965383666322302e-09,-23.854032418,0.599,,152.64195237837248,,,
mp-22732,Co5Ge7,0.0,,,Co5 Ge7,7.1355305248333405,15.575287441587909,,,,,,,6.1149359,0.5677999381250007,-13.0988454325,,,0.5074044600000013,,,,False,True,True,False,,2,12,5.0,2.0,FM,,,,crystal_system=<CrystalSystem.tet: 'Tetragonal'> symbol='I4mm' number=107 point_group='4mm' symprec=0.1 version='2.0.2',"[MPID(mp-1828340), MPID(mp-995112), MPID(mp-2711745), MPID(mp-1423623), MPID(mp-1102185), MPID(mp-22732), MPID(mp-1602574), MPID(mp-1701172), MPID(mp-1116084), MPID(mp-992436), MPID(mp-2179025), MPID(mp-994017)]",False,2.5261294,2.5261294,0.013515691708600123,-5.2760552983333335,,,186.9034492990549,,,
mp-22735,Ca2Sn,0.05590000000000028,"{'voigt': 32.106, 'reuss': 26.454, 'vrh': 29.28}",4.0898,Ca8 Sn4,3.4326305408454516,32.06722056540169,,,,,,,4.06137784,0.0,-3.3208790808333313,-0.08957864541666494,,-0.6472885424999978,,,0.258,False,False,False,True,,2,12,0.0,0.0,NM,,"{'voigt': 18.343, 'reuss': 15.468, 'vrh': 16.906}",,crystal_system=<CrystalSystem.ortho: 'Orthorhombic'> symbol='Pnma' number=62 point_group='mmm' symprec=0.1 version='2.0.2',"[MPID(mp-22735), MPID(mp-2638800), MPID(mp-1544546), MPID(mp-2642288), MPID(mp-2275152), MPID(mp-2488717), MPID(mp-2027459), MPID(mp-2322069), MPID(mp-2488729), MPID(mp-2277712), MPID(mp-2708020), MPID(mp-912192), MPID(mp-2723385), MPID(mp-928278), MPID(mp-2275231), MPID(mp-2723465), MPID(mp-2572413), MPID(mp-2723312), MPID(mp-2638927), MPID(mp-2723434), MPID(mp-2723308), MPID(mp-2638940), MPID(mp-2708024), MPID(mp-2706484), MPID(mp-2723353), MPID(mp-2488680), MPID(mp-2670580), MPID(mp-1840415), MPID(mp-1708197), MPID(mp-2642225), MPID(mp-928793), MPID(mp-2176753), MPID(mp-2028396), MPID(mp-1423878), MPID(mp-1605116)]",False,0.0,0.0,0.0,-13.701115599166668,1.143,4.0339,384.80664678482026,,,
mp-22864,Bi2Pt,0.0,"{'voigt': 82.069, 'reuss': 82.069, 'vrh': 82.069}",,Bi8 Pt4,13.123635096455576,25.85627209976602,,,,,,,6.00717207,0.008360557083335607,-4.855960919583329,,,-0.27192372624999567,,,0.357,False,False,True,False,,2,12,0.0,0.0,NM,,"{'voigt': 27.83, 'reuss': 24.225, 'vrh': 26.028}",,crystal_system=<CrystalSystem.cubic: 'Cubic'> symbol='Pa-3' number=205 point_group='m-3' symprec=0.1 version='2.0.2',"[MPID(mp-2176627), MPID(mp-2273229), MPID(mp-1545855), MPID(mp-2027568), MPID(mp-2706544), MPID(mp-1807273), MPID(mp-927658), MPID(mp-2050037), MPID(mp-2638918), MPID(mp-2603710), MPID(mp-2278071), MPID(mp-2276983), MPID(mp-2638793), MPID(mp-2638982), MPID(mp-2638837), MPID(mp-2706508), MPID(mp-1417265), MPID(mp-22864), MPID(mp-1600063), MPID(mp-2638937), MPID(mp-911154), MPID(mp-927232), MPID(mp-2638909), MPID(mp-1698161), MPID(mp-2638856)]",False,1e-07,2.5e-08,3.222944630679665e-10,-56.4410486125,0.744,,310.27526519719225,,,
mp-22868,BiRh,0.0,"{'voigt': 107.757, 'reuss': 96.246, 'vrh': 102.002}",,Bi2 Rh2,12.358881360941492,20.952491821324823,,,,,,,7.23152877,0.3047911724999972,-5.488778615,,,0.11361988500000031,,,0.367,False,False,True,False,,2,4,0.0,0.0,NM,,"{'voigt': 31.099, 'reuss': 28.482, 'vrh': 29.791}",,crystal_system=<CrystalSystem.hex_: 'Hexagonal'> symbol='P6_3/mmc' number=194 point_group='6/mmm' symprec=0.1 version='2.0.2',"[MPID(mp-1613898), MPID(mp-2894909), MPID(mp-1784162), MPID(mp-2442945), MPID(mp-2894906), MPID(mp-2163448), MPID(mp-2879583), MPID(mp-1730067), MPID(mp-2901174), MPID(mp-2868753), MPID(mp-2868687), MPID(mp-928263), MPID(mp-2879546), MPID(mp-2868579), MPID(mp-2868666), MPID(mp-2879496), MPID(mp-912127), MPID(mp-2868736), MPID(mp-2879565), MPID(mp-928718), MPID(mp-2868715), MPID(mp-1181971), MPID(mp-22868), MPID(mp-2868612), MPID(mp-2901141), MPID(mp-2901159), MPID(mp-2868565), MPID(mp-2894940), MPID(mp-1435805), MPID(mp-2868672)]",True,0.0091639,0.00458195,0.00010934141005931877,-5.488778615,0.579,,83.8099672852993,,,
mp-23201,BaBi3,0.0,"{'voigt': 39.346, 'reuss': 39.346, 'vrh': 39.346}",,Ba1 Bi3,9.278082044425094,34.19610856487905,,,,,,,5.26641733,0.0,-3.85810403,-0.0005868812499976173,,-0.49799344749999985,,,0.306,False,False,True,True,,2,4,0.0,0.0,NM,,"{'voigt': 18.201, 'reuss': 16.879, 'vrh': 17.54}",,crystal_system=<CrystalSystem.cubic: 'Cubic'> symbol='Pm-3m' number=221 point_group='m-3m' symprec=0.1 version='2.0.2',"[MPID(mp-2294785), MPID(mp-2298923), MPID(mp-2879856), MPID(mp-2686631), MPID(mp-2869698), MPID(mp-2879916), MPID(mp-1952615), MPID(mp-994643), MPID(mp-2869612), MPID(mp-991392), MPID(mp-1935094), MPID(mp-2186376), MPID(mp-1597081), MPID(mp-1699504), MPID(mp-2869677), MPID(mp-1960481), MPID(mp-2879800), MPID(mp-23201), MPID(mp-2245833), MPID(mp-2879772), MPID(mp-993335), MPID(mp-1441824)]",False,3e-07,3e-07,2.19323201228307e-09,-50.986867575,0.392,,136.7844342595162,,,
mp-23206,BiPd,0.0,,,Bi8 Pd8,11.932339941654595,21.946017645414276,,,,,,,6.21619573,0.008359552499999978,-4.84743009,,,-0.31247202999999946,,,,False,,True,False,,2,16,,,,,,,crystal_system=<CrystalSystem.mono: 'Monoclinic'> symbol='P2_1' number=4 point_group='2' symprec=0.1 version='2.0.2',"[MPID(mp-1380901), MPID(mp-906837), MPID(mp-1677211), MPID(mp-1841514), MPID(mp-921474), MPID(mp-2611340), MPID(mp-920462), MPID(mp-2172484), MPID(mp-23206), MPID(mp-1603645)]",False,,,,-4.84743009,,,351.1362823266284,,,
mp-23217,Bi2Rh,0.0,,,Bi8 Rh4,11.623344145634617,24.80407327381863,,,,,,,6.35425848,0.0,-5.2413141691666665,-0.04030008907407279,,-0.2262187924999992,,,,False,False,True,True,,2,12,0.0,0.0,NM,,,,crystal_system=<CrystalSystem.mono: 'Monoclinic'> symbol='P2_1/c' number=14 point_group='2/m' symprec=0.1 version='2.0.2',"[MPID(mp-1545935), MPID(mp-913868), MPID(mp-1810674), MPID(mp-1597197), MPID(mp-1442554), MPID(mp-2178178), MPID(mp-2275922), MPID(mp-2711867), MPID(mp-2270178), MPID(mp-1676246), MPID(mp-2024296), MPID(mp-930647), MPID(mp-2277705), MPID(mp-23217), MPID(mp-990739), MPID(mp-2028391)]",False,0.0,0.0,0.0,-47.26974811583333,,,297.64887928582357,,,
mp-29621,Ba5Bi3,0.0,"{'voigt': 18.781, 'reuss': -5.052, 'vrh': 6.865}",,Ba10 Bi6,5.956383392494535,45.775356733342946,,,,,,,3.13017881,0.0,-3.5536293262499967,-0.09771310937499322,,-0.9140865649999967,,,-0.119,False,False,True,True,,2,16,0.0,0.0,NM,,"{'voigt': 12.421, 'reuss': 16.545, 'vrh': 14.483}",,crystal_system=<CrystalSystem.hex_: 'Hexagonal'> symbol='P6_3/mcm' number=193 point_group='6/mmm' symprec=0.1 version='2.0.2',"[MPID(mp-1764843), MPID(mp-1888069), MPID(mp-2050294), MPID(mp-2422269), MPID(mp-2416424), MPID(mp-2416169), MPID(mp-2173318), MPID(mp-2416459), MPID(mp-2416350), MPID(mp-1410048), MPID(mp-920964), MPID(mp-942812), MPID(mp-2024408), MPID(mp-2416200), MPID(mp-2422320), MPID(mp-2416368), MPID(mp-2504106), MPID(mp-2416345), MPID(mp-2422073), MPID(mp-942427), MPID(mp-2416227), MPID(mp-2416233), MPID(mp-1546461), MPID(mp-2416394), MPID(mp-2416172), MPID(mp-29621), MPID(mp-2437974), MPID(mp-2416182), MPID(mp-2416196), MPID(mp-1612193), MPID(mp-2422122)]",False,2.0007274,1.0003637,0.002731720109325034,-39.563315605625,-5.964,,732.4057077334871,,,
mp-30180,Al4Mo,0.0,"{'voigt': 112.232, 'reuss': 111.186, 'vrh': 111.709}",,Al12 Mo3,4.181840377895131,16.190369939901935,,,,,,,7.60367216,0.022488266833331494,-10.88858524416667,,,-0.2885106921666685,,,0.226,False,False,True,False,,2,15,0.0,0.0,NM,,"{'voigt': 76.034, 'reuss': 73.467, 'vrh': 74.751}",,crystal_system=<CrystalSystem.mono: 'Monoclinic'> symbol='Cm' number=8 point_group='m' symprec=0.1 version='2.0.2',"[MPID(mp-2419236), MPID(mp-2417099), MPID(mp-1433660), MPID(mp-1252163), MPID(mp-2417060), MPID(mp-2417074), MPID(mp-2417138), MPID(mp-925841), MPID(mp-2417156), MPID(mp-2417266), MPID(mp-2417105), MPID(mp-940244), MPID(mp-2417246), MPID(mp-2417309), MPID(mp-1266264), MPID(mp-2417090), MPID(mp-2417038), MPID(mp-2417037), MPID(mp-2417278), MPID(mp-2434259), MPID(mp-1776843), MPID(mp-2425653), MPID(mp-2417151), MPID(mp-940670), MPID(mp-1260672), MPID(mp-2416992), MPID(mp-30180), MPID(mp-2425657), MPID(mp-2417084), MPID(mp-2417129), MPID(mp-1669027), MPID(mp-1599451), MPID(mp-2416993), MPID(mp-2178799)]",False,0.0143551,0.004785033333333333,5.9109623203116465e-05,-5.417204886666667,0.184,,242.85554909852902,,,
mp-30335,Al23V4,0.0,,,Al46 V8,3.22213714398185,15.734335887317814,,,,,,,7.69502157,0.02086618962962916,-8.005017731481482,,,-0.18292274962962973,,,,False,False,True,False,,2,54,0.0,0.0,NM,,,,crystal_system=<CrystalSystem.hex_: 'Hexagonal'> symbol='P6_3/mmc' number=194 point_group='6/mmm' symprec=0.1 version='2.0.2',"[MPID(mp-1920126), MPID(mp-30335), MPID(mp-2045428), MPID(mp-1201160), MPID(mp-932713), MPID(mp-940828), MPID(mp-1360427), MPID(mp-2052409), MPID(mp-940974)]",False,3e-07,1.5e-07,3.5308484548327475e-10,-8.005017731481482,,,849.654137915162,,,
mp-30336,Al4W,0.0,"{'voigt': 117.162, 'reuss': 116.41, 'vrh': 116.786}",,Al12 W3,6.124799187967377,15.820570857071111,,,,,,,7.4344636,0.020917083733333897,-15.819920694666667,,,-0.1606831546666664,,,0.23,False,False,True,False,,2,15,0.0,0.0,NM,,"{'voigt': 78.68, 'reuss': 74.893, 'vrh': 76.786}",,crystal_system=<CrystalSystem.mono: 'Monoclinic'> symbol='Cm' number=8 point_group='m' symprec=0.1 version='2.0.2',"[MPID(mp-2416981), MPID(mp-1544369), MPID(mp-1256178), MPID(mp-2417034), MPID(mp-2425740), MPID(mp-2417186), MPID(mp-2416979), MPID(mp-2417220), MPID(mp-1258149), MPID(mp-2338719), MPID(mp-2425681), MPID(mp-2417031), MPID(mp-2417001), MPID(mp-2417192), MPID(mp-2419234), MPID(mp-2417251), MPID(mp-1267418), MPID(mp-2417273), MPID(mp-1598849), MPID(mp-2503796), MPID(mp-1430675), MPID(mp-1934355), MPID(mp-2417197), MPID(mp-2503808), MPID(mp-2023572), MPID(mp-1707551), MPID(mp-2417232), MPID(mp-2417221), MPID(mp-2503783), MPID(mp-2417291), MPID(mp-30336), MPID(mp-2025601), MPID(mp-2178684), MPID(mp-2417281)]",False,1e-07,3.3333333333333334e-08,4.2139229531575057e-10,-15.819920694666667,0.259,,237.30856285606666,,,
mp-30337,Al5W,0.0,"{'voigt': 126.67, 'reuss': 126.136, 'vrh': 126.403}",,Al10 W2,5.850495544285634,15.078295294492923,,,,,,,8.19326963,0.0,-14.36054792,-0.1891669149999995,,-0.1891669149999989,,,0.181,False,False,True,True,,2,12,0.0,0.0,NM,,"{'voigt': 102.495, 'reuss': 102.11, 'vrh': 102.302}",,crystal_system=<CrystalSystem.hex_: 'Hexagonal'> symbol='P6_322' number=182 point_group='622' symprec=0.1 version='2.0.2',"[MPID(mp-2475353), MPID(mp-2425779), MPID(mp-2425847), MPID(mp-2425731), MPID(mp-1253536), MPID(mp-2425821), MPID(mp-2702265), MPID(mp-2475329), MPID(mp-1828226), MPID(mp-2702239), MPID(mp-2277253), MPID(mp-1601112), MPID(mp-2475536), MPID(mp-1250837), MPID(mp-2425738), MPID(mp-2475237), MPID(mp-2608394), MPID(mp-2425655), MPID(mp-2426331), MPID(mp-928654), MPID(mp-1704953), MPID(mp-1538605), MPID(mp-2177197), MPID(mp-1253401), MPID(mp-2425835), MPID(mp-1116192), MPID(mp-30337), MPID(mp-2278394), MPID(mp-2049672), MPID(mp-1436817), MPID(mp-2425596), MPID(mp-912030), MPID(mp-2025589), MPID(mp-2276339), MPID(mp-928184), MPID(mp-2425715), MPID(mp-2425728), MPID(mp-2702237), MPID(mp-2425664)]",False,0.0,0.0,0.0,-14.36054792,0.023,,180.93954353391507,,,
mp-30353,AgPt3,0.0,"{'voigt': 200.369, 'reuss': 200.369, 'vrh': 200.369}",,Ag1 Pt3,17.89164822597189,16.082268601151817,,,,,,,6.17728384,0.07138850416666287,-43.92456509833334,,,0.030191862916659318,,,0.358,False,False,True,False,,2,4,0.0,0.0,NM,,"{'voigt': 65.886, 'reuss': 59.821, 'vrh': 62.854}",,crystal_system=<CrystalSystem.cubic: 'Cubic'> symbol='Pm-3m' number=221 point_group='m-3m' symprec=0.1 version='2.0.2',"[MPID(mp-2475438), MPID(mp-2298970), MPID(mp-1439655), MPID(mp-2475521), MPID(mp-2475413), MPID(mp-991373), MPID(mp-1672928), MPID(mp-2702215), MPID(mp-510094), MPID(mp-993313), MPID(mp-30353), MPID(mp-2191088), MPID(mp-994623), MPID(mp-1782034), MPID(mp-2291741), MPID(mp-1592424), MPID(mp-2694582), MPID(mp-2702242), MPID(mp-2475255), MPID(mp-2475487), MPID(mp-2289566)]",False,0.0108992,0.0108992,0.00016942883293249119,-5.22679998,0.507,,64.32907440460727,,,
mp-30363,BaAu2,0.0,"{'voigt': 48.514, 'reuss': 40.813, 'vrh': 44.664}",,Ba1 Au2,10.232367246803905,28.73815974994632,,,,,,,3.23229708,0.0,-3.5626970633333315,-0.15759503041666179,,-0.7404507499999978,,,0.333,False,False,True,True,,2,3,0.0,0.0,NM,,"{'voigt': 17.387, 'reuss': 16.127, 'vrh': 16.757}",,crystal_system=<CrystalSystem.hex_: 'Hexagonal'> symbol='P6/mmm' number=191 point_group='6/mmm' symprec=0.1 version='2.0.2',"[MPID(mp-928133), MPID(mp-2475406), MPID(mp-2475564), MPID(mp-2481791), MPID(mp-2475297), MPID(mp-2475542), MPID(mp-1439463), MPID(mp-2475435), MPID(mp-2475303), MPID(mp-2720040), MPID(mp-1782616), MPID(mp-2252141), MPID(mp-928660), MPID(mp-2481801), MPID(mp-2193244), MPID(mp-2702331), MPID(mp-2340317), MPID(mp-2242346), MPID(mp-2243740), MPID(mp-1948380), MPID(mp-2475404), MPID(mp-2475389), MPID(mp-2475466), MPID(mp-1687510), MPID(mp-1538146), MPID(mp-2475369), MPID(mp-2475254), MPID(mp-1594450), MPID(mp-2475544), MPID(mp-912039), MPID(mp-2475563), MPID(mp-2702286), MPID(mp-2720042), MPID(mp-1945545), MPID(mp-30363)]",False,0.0,0.0,0.0,-43.34410741333334,0.579,,86.21447924983896,,,
mp-30364,BaAu5,0.0,"{'voigt': 83.217, 'reuss': 77.279, 'vrh': 80.248}",,Ba1 Au5,13.86913909444186,22.39252497822143,,,,,,,4.10027301,0.0,-3.4910682183333392,-0.07277868666667331,,-0.44300406166667256,,,0.403,False,False,True,True,,2,6,0.0,0.0,NM,,"{'voigt': 18.081, 'reuss': 15.055, 'vrh': 16.568}",,crystal_system=<CrystalSystem.hex_: 'Hexagonal'> symbol='P6/mmm' number=191 point_group='6/mmm' symprec=0.1 version='2.0.2',"[MPID(mp-2865493), MPID(mp-2873078), MPID(mp-992651), MPID(mp-1434835), MPID(mp-1921142), MPID(mp-2851256), MPID(mp-2873280), MPID(mp-2693730), MPID(mp-2846565), MPID(mp-2192760), MPID(mp-2289330), MPID(mp-2872987), MPID(mp-1596021), MPID(mp-2851283), MPID(mp-30364), MPID(mp-992597), MPID(mp-2873431), MPID(mp-2834861), MPID(mp-2873375), MPID(mp-2873129), MPID(mp-2846554), MPID(mp-2049349), MPID(mp-2873334), MPID(mp-2873200), MPID(mp-2873323), MPID(mp-1537585), MPID(mp-2873167), MPID(mp-2026126), MPID(mp-1698473), MPID(mp-2290007), MPID(mp-2292112), MPID(mp-2834870), MPID(mp-2873106), MPID(mp-2873206), MPID(mp-994092)]",False,0.0,0.0,0.0,-47.045019489999994,1.082,,134.35514986932859,,,
mp-30365,BeAu,0.0,"{'voigt': 148.197, 'reuss': 148.197, 'vrh': 148.197}",,Be4 Au4,13.287683257559674,12.870406236180472,,,,,,,5.39232287,0.0,-3.6428400962500014,-0.017229752916666286,,-0.13619266375000105,,,0.369,False,False,True,True,,2,8,0.0,0.0,NM,,"{'voigt': 42.609, 'reuss': 42.555, 'vrh': 42.582}",,crystal_system=<CrystalSystem.cubic: 'Cubic'> symbol='P2_13' number=198 point_group='23' symprec=0.1 version='2.0.2',"[MPID(mp-2282808), MPID(mp-912035), MPID(mp-928659), MPID(mp-1783087), MPID(mp-2282325), MPID(mp-2189075), MPID(mp-2026164), MPID(mp-2662664), MPID(mp-2482208), MPID(mp-1116195), MPID(mp-2282043), MPID(mp-2632500), MPID(mp-2662728), MPID(mp-1697564), MPID(mp-2632520), MPID(mp-1537621), MPID(mp-30365), MPID(mp-2612986), MPID(mp-1414300), MPID(mp-1589582), MPID(mp-2632495), MPID(mp-2026701), MPID(mp-1114852), MPID(mp-2662692), MPID(mp-2662658), MPID(mp-928156), MPID(mp-2662684)]",False,0.0,0.0,0.0,-27.609020635,0.006,,102.96324988944377,,,
mp-30425,BaBe13,0.0,,,Ba2 Be26,2.8028785580614275,10.769104571991798,,,,,,,3.48839379,0.03836030214285735,-3.5710212825,,,0.03836030214285659,,,,False,False,True,False,,2,28,0.0,0.0,NM,,,,crystal_system=<CrystalSystem.cubic: 'Cubic'> symbol='Fm-3c' number=226 point_group='m-3m' symprec=0.1 version='2.0.2',"[MPID(mp-30425), MPID(mp-941069), MPID(mp-1426744), MPID(mp-934536), MPID(mp-2032723), MPID(mp-2607448), MPID(mp-1607849), MPID(mp-1807126), MPID(mp-1675141), MPID(mp-2173966), MPID(mp-2033377), MPID(mp-941381)]",False,3e-07,1.5e-07,9.949096178480191e-10,-3.5710212825,,,301.53492801577033,,,
